date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:25	9779375/9779375	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:22da90e5793e5ff572692cfe2229aa0e%22	https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto.html	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:26	192995/192995	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:1be9d1b95b4af8baa9e4ab30907cbfc1%22	https://wydb02-51.myshopify.com/products/%22https://www.google-analytics.com%22/&gt;&lt;link	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/products/_https_/www.google-analytics.com_/&gt;&lt;link.12.delayed	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:26	192995/192995	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:1be9d1b95b4af8baa9e4ab30907cbfc1%22	https://wydb02-51.myshopify.com/products/%22https://www.google.com%22/&gt;&lt;link	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/products/_https_/www.google.com_/&gt;&lt;link	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:26	192995/192995	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:1be9d1b95b4af8baa9e4ab30907cbfc1%22	https://wydb02-51.myshopify.com/products/%22https://data.mercadolibre.com%22/&gt;&lt;link	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/products/_https_/data.mercadolibre.com_/&gt;&lt;link	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:27	192995/192995	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:1be9d1b95b4af8baa9e4ab30907cbfc1%22	https://wydb02-51.myshopify.com/products/%22https://http2.mlstatic.com%22/&gt%22	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/products/_https_/http2.mlstatic.com_/&gt_	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:27	3831/3831	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Oct%202025%2021:07:26%20GMT	https://wydb02-51.myshopify.com/checkouts/internal/preloads.js?locale=pt-BR	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/checkouts/internal/preloads4c33.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:27	375286/375286	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:66595692bc867a77707e0176eaa45edb%22	https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto.oembed	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto.oembed	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Oct%202025%2021:07:27%20GMT	http://wydb02-51.myshopify.com/cdn/shopifycloud/shop-js/client.js	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shopifycloud/shop-js/client.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:28	877553/877553	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2017%20Oct%202025%2020:39:10%20GMT	https://wydb02-51.myshopify.com/cdn/shopifycloud/shop-js/client.js	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shopifycloud/shop-js/client.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:28	9652/9652	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2009%20Sep%202025%2009:58:24%20GMT	https://cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	C:/Users/pc/Downloads/pression%20baby/cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Oct%202025%2021:07:28%20GMT	http://wydb02-51.myshopify.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-81c60534.js	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-81c60534.1b.delayed	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:30	13334/13334	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2009%20Oct%202025%2011:46:43%20GMT	https://wydb02-51.myshopify.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-81c60534.js	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shopifycloud/storefront/assets/storefront/load_feature-81c60534.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:30	347596/347596	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2017%20Oct%202025%2021:03:25%20GMT	https://wydb02-51.myshopify.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.pt-br.js	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.pt-br.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:30	13882/13882	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Oct%202025%2021:00:39%20GMT	https://wydb02-51.myshopify.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Oct%202025%2021:07:30%20GMT	http://wydb02-51.myshopify.com/cdn/shop/t/2/assets/desktop.css?v=134837194395233590961760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/desktop811c.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:32	597229/597229	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Oct%202025%2016:02:38%20GMT	https://wydb02-51.myshopify.com/cdn/shop/t/2/assets/desktop.css?v=134837194395233590961760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/desktop811c.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:33	3115/3115	---M--	200	added ('OK')	image/png	etag:%22c2b-9jJwa/xT5PPylXSS9pFB5ubHW6w%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__large_25years.png	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__large_25years.png	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Oct%202025%2021:07:32%20GMT	http://wydb02-51.myshopify.com/cdn/shopifycloud/storefront/assets/no-image-2048-a2addb12.gif	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shopifycloud/storefront/assets/no-image-2048-a2addb12.gif	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:34	19095/19095	---M--	200	added ('OK')	image/gif	date:Wed,%2010%20Sep%202025%2007:19:05%20GMT	https://wydb02-51.myshopify.com/cdn/shopifycloud/storefront/assets/no-image-2048-a2addb12.gif	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shopifycloud/storefront/assets/no-image-2048-a2addb12.gif	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:37	3803/3803	---M--	200	added ('OK')	image/jpeg	etag:%22737863926%22	https://http2.mlstatic.com/D_NQ_NP_914488-MLA74840999426_032024-G.jpg	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/D_NQ_NP_914488-MLA74840999426_032024-G.jpg	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:40	243/243	---M--	403	error ('Forbidden')	application/javascript	date:Fri,%2017%20Oct%202025%2021:07:39%20GMT	https://http2.mlstatic.com/analytics/ga/mlb-ml-analytics.min.js	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/analytics/ga/mlb-ml-analytics.min.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:40	24834/24834	---M-Z	200	added ('OK')	application/javascript	etag:%22660bbd42bba6ad86d52590f722ed489e%22	https://http2.mlstatic.com/storage/melidata-js-sdk/js/3/0.4.0/melidata.min.js	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/storage/melidata-js-sdk/js/3/0.4.0/melidata.min.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:40	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%22cacheable:701a45ce9ecf86a5b31ad53514bfcdb2%22	https://wydb02-51.myshopify.com/products/e,r.href	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/products/e,r.href	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Oct%202025%2021:07:42%20GMT	http://wydb02-51.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/mobile1730.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Oct%202025%2021:07:42%20GMT	http://wydb02-51.myshopify.com/cdn/shop/t/2/assets/tamanho.css?v=177359468726002113431760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/tamanhod248.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:45	1669734/1669734	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Oct%202025%2016:02:38%20GMT	https://wydb02-51.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/mobile1730.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:46	268/268	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Oct%202025%2016:02:38%20GMT	https://wydb02-51.myshopify.com/cdn/shop/t/2/assets/tamanho.css?v=177359468726002113431760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/tamanhod248.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Oct%202025%2021:07:44%20GMT	http://wydb02-51.myshopify.com/cdn/shop/t/2/assets/catalizador.css?v=157647407421720016571760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/catalizador0082.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:46	57502/57502	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Oct%202025%2016:02:38%20GMT	https://wydb02-51.myshopify.com/cdn/shop/t/2/assets/catalizador.css?v=157647407421720016571760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/catalizador0082.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:46	1337/1337	---M--	200	added ('OK')	image/png	etag:%22539-2t4oSH+8rb3yAn9xl5EiSZexrRw%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__small_25years.png	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__small_25years.png	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:47	5319/5319	---M--	200	added ('OK')	image/png	etag:%2214c7-WoCEktNrMpVgWDKuCLTGnyhxGX4%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-anniversary-banner.png	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-anniversary-banner.png	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:48	65566/65566	---M-Z	200	added ('OK')	text/css	etag:W/%22877573ec696c8d48600a8e6818f47d90%22	https://http2.mlstatic.com/frontend-assets/vpp-frontend/generic-modal.mobile.5bae6201.css	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/frontend-assets/vpp-frontend/generic-modal.mobile.5bae6201.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:48	25893/25893	---M-Z	200	added ('OK')	application/javascript	etag:%22abfc10c29ea97514c6fb7e74da876f5c%22	https://http2.mlstatic.com/resources/splash/force-splash-v5.js	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/resources/splash/force-splash-v5.js	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:49	192995/192995	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:1be9d1b95b4af8baa9e4ab30907cbfc1%22	https://wydb02-51.myshopify.com/products/GET	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/products/GET	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Oct%202025%2021:07:48%20GMT	http://wydb02-51.myshopify.com/cdn/shop/t/2/assets/anuncios.css?v=39812125426138827171760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/anuncios2cf6.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:51	1206377/1206377	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Oct%202025%2016:02:39%20GMT	https://wydb02-51.myshopify.com/cdn/shop/t/2/assets/anuncios.css?v=39812125426138827171760716194	C:/Users/pc/Downloads/pression%20baby/wydb02-51.myshopify.com/cdn/shop/t/2/assets/anuncios2cf6.css	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:51	156607/156607	---M--	200	added ('OK')	image/jpeg	etag:%221888296890%22	https://http2.mlstatic.com/D_NQ_NP_982972-MLA74841271014_032024-OO.jpg	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/D_NQ_NP_982972-MLA74841271014_032024-OO.jpg	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:52	46183/46183	---M--	200	added ('OK')	image/jpeg	etag:%221789670493%22	https://http2.mlstatic.com/D_878566-MLA40391854748_012020-O.jpg	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/D_878566-MLA40391854748_012020-O.jpg	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:52	18970/18970	---M--	200	added ('OK')	image/jpeg	etag:%221322227533%22	https://http2.mlstatic.com/D_767455-MLU70002502696_062023-O.jpg	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/D_767455-MLU70002502696_062023-O.jpg	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:52	33927/33927	---M--	200	added ('OK')	image/jpeg	etag:%223212788949%22	https://http2.mlstatic.com/D_775468-MLU70003487350_062023-O.jpg	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/D_775468-MLU70003487350_062023-O.jpg	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:53	50885/50885	---M--	200	added ('OK')	image/jpeg	etag:%221319480092%22	https://http2.mlstatic.com/D_768627-MLU73474533374_122023-O.jpg	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/D_768627-MLU73474533374_122023-O.jpg	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
18:07:53	40264/40264	---M--	200	added ('OK')	image/jpeg	etag:%222856795915%22	https://http2.mlstatic.com/D_910089-MLU73474875190_122023-O.jpg	C:/Users/pc/Downloads/pression%20baby/http2.mlstatic.com/D_910089-MLU73474875190_122023-O.jpg	(from https://wydb02-51.myshopify.com/products/panela-de-pressao-9l-anti-explosao-antiaderente-inducao-inox-preto?pb=0)
